Tỉnh/Bang,Quốc gia/Vùng lãnh thổ,Vĩ độ,Kinh độ,Ngày,Ca xác nhận,Tử vong,Hồi phục,Đang điều trị,Khu vực WHO
unknown,germany,51.165690999999995,10.451526,2020-06-15,187682,8807,172692,6183,europe
unknown,ghana,7.9465,-1.0232,2020-06-15,11964,54,4258,7652,africa
unknown,greece,39.0742,21.8243,2020-06-15,3134,184,1374,1576,europe
unknown,guatemala,15.7835,-90.2308,2020-06-15,10272,399,1966,7907,americas
unknown,guinea,9.9456,-9.6966,2020-06-15,4572,26,3259,1287,africa
unknown,guyana,4.860416000000002,-58.93018000000001,2020-06-15,159,12,99,48,americas
unknown,haiti,18.9712,-72.2852,2020-06-15,4441,76,24,4341,americas
unknown,holy see,41.9029,12.4534,2020-06-15,12,0,12,0,europe
unknown,honduras,15.2,-86.2419,2020-06-15,9178,322,1025,7831,americas
unknown,hungary,47.1625,19.5033,2020-06-15,4076,563,2485,1028,europe
unknown,iceland,64.9631,-19.0208,2020-06-15,1811,10,1797,4,europe
unknown,india,20.593684,78.96288,2020-06-15,343091,9900,180013,153178,south-east asia
unknown,indonesia,-0.7893,113.9213,2020-06-15,39294,2198,15123,21973,south-east asia
unknown,iran,32.427908,53.68804599999999,2020-06-15,189876,8950,150590,30336,eastern mediterranean
unknown,iraq,33.223191,43.679291,2020-06-15,21315,652,9271,11392,eastern mediterranean
unknown,ireland,53.1424,-7.6921,2020-06-15,25321,1706,22698,917,europe
unknown,israel,31.046051000000002,34.851612,2020-06-15,19237,302,15415,3520,europe
unknown,italy,41.87194,12.56738,2020-06-15,237290,34371,177010,25909,europe
unknown,jamaica,18.1096,-77.2975,2020-06-15,621,10,430,181,americas
unknown,japan,36.204824,138.252924,2020-06-15,17439,929,15567,943,western pacific
unknown,jordan,31.24,36.51,2020-06-15,979,9,692,278,eastern mediterranean
unknown,kazakhstan,48.0196,66.9237,2020-06-15,15192,81,9388,5723,europe
unknown,kenya,-0.0236,37.9062,2020-06-15,3727,104,1286,2337,africa
unknown,south korea,35.90775700000001,127.766922,2020-06-15,12155,278,10760,1117,western pacific
unknown,kuwait,29.311659999999996,47.481766,2020-06-15,36431,298,27531,8602,eastern mediterranean
unknown,kyrgyzstan,41.20438,74.766098,2020-06-15,2472,28,1847,597,europe
unknown,latvia,56.8796,24.6032,2020-06-15,1097,28,845,224,europe
unknown,lebanon,33.8547,35.8623,2020-06-15,1464,32,875,557,eastern mediterranean
unknown,liberia,6.4280550000000005,-9.429499,2020-06-15,498,33,221,244,africa
unknown,liechtenstein,47.14,9.55,2020-06-15,82,1,81,0,europe
unknown,lithuania,55.1694,23.8813,2020-06-15,1773,76,1429,268,europe
unknown,luxembourg,49.8153,6.1296,2020-06-15,4072,110,3931,31,europe
unknown,madagascar,-18.766947000000002,46.869107,2020-06-15,1290,10,384,896,africa
unknown,malaysia,4.210483999999999,101.97576600000001,2020-06-15,8494,121,7400,973,western pacific
unknown,maldives,3.2028,73.2207,2020-06-15,2065,8,1540,517,south-east asia
unknown,malta,35.9375,14.3754,2020-06-15,650,9,603,38,europe
unknown,mauritania,21.0079,-10.9408,2020-06-15,1887,91,360,1436,africa
unknown,mauritius,-20.348404000000002,57.552152,2020-06-15,337,10,325,2,africa
unknown,mexico,23.6345,-102.5528,2020-06-15,150264,17580,112292,20392,americas
unknown,moldova,47.4116,28.3699,2020-06-15,11879,411,6794,4674,europe
unknown,monaco,43.7333,7.4167,2020-06-15,99,4,93,2,europe
unknown,mongolia,46.8625,103.8467,2020-06-15,197,0,109,88,western pacific
unknown,montenegro,42.708678000000006,19.37439,2020-06-15,326,9,315,2,europe
unknown,morocco,31.7917,-7.0926,2020-06-15,8885,212,7828,845,eastern mediterranean
unknown,namibia,-22.9576,18.4904,2020-06-15,32,0,17,15,africa
unknown,nepal,28.1667,84.25,2020-06-15,6211,19,1041,5151,south-east asia
aruba,netherlands,12.5211,-69.9683,2020-06-15,101,3,98,0,europe
curacao,netherlands,12.1696,-68.99,2020-06-15,22,1,19,2,europe
sint maarten,netherlands,18.0425,-63.0548,2020-06-15,77,15,62,0,europe
unknown,netherlands,52.1326,5.2913,2020-06-15,48948,6065,0,42883,europe
unknown,new zealand,-40.9006,174.886,2020-06-15,1506,22,1482,2,western pacific
unknown,nicaragua,12.865416,-85.207229,2020-06-15,1464,55,953,456,americas
unknown,niger,17.607789,8.081666,2020-06-15,980,66,885,29,africa
unknown,nigeria,9.082,8.6753,2020-06-15,16658,424,5349,10885,africa
unknown,north macedonia,41.6086,21.7453,2020-06-15,4157,193,1723,2241,europe
unknown,norway,60.472,8.4689,2020-06-15,8647,242,8138,267,europe
unknown,oman,21.512583,55.92325500000001,2020-06-15,24524,108,9533,14883,eastern mediterranean
unknown,pakistan,30.3753,69.3451,2020-06-15,148921,2839,56390,89692,eastern mediterranean
unknown,panama,8.538,-80.7821,2020-06-15,21422,448,13766,7208,americas
unknown,papua new guinea,-6.314993,143.95555,2020-06-15,8,0,8,0,western pacific
unknown,paraguay,-23.4425,-58.4438,2020-06-15,1296,12,673,611,americas
unknown,peru,-9.19,-75.0152,2020-06-15,232992,6860,119409,106723,americas
unknown,philippines,12.879721,121.77401699999999,2020-06-15,26420,1098,6252,19070,western pacific
unknown,poland,51.9194,19.1451,2020-06-15,29788,1256,14383,14149,europe
unknown,portugal,39.3999,-8.2245,2020-06-15,37036,1520,22852,12664,europe
unknown,qatar,25.3548,51.1839,2020-06-15,80876,76,58681,22119,eastern mediterranean
unknown,romania,45.9432,24.9668,2020-06-15,22165,1427,15817,4921,europe
unknown,russia,61.52401,105.31875600000001,2020-06-15,536484,7081,284021,245382,europe
unknown,rwanda,-1.9403,29.8739,2020-06-15,612,2,338,272,africa
unknown,saint lucia,13.9094,-60.9789,2020-06-15,19,0,18,1,americas
unknown,saint vincent and the grenadines,12.9843,-61.2872,2020-06-15,27,0,25,2,americas
